s,x0,x1,x2,x3,x4,x5,u0,u1
2.178566166281226124e+00,9.636674591308076743e-04,-8.257727768655019488e-04,1.622205834806409008e+00,3.955088016522741334e+00,1.172350880353193771e-02,6.000000238418579102e-01,-2.847284979120284647e-21,1.953519126073303622e-02
2.181566158218212870e+00,1.222377078253162816e-03,-8.225557557859225488e-04,1.625205624882768651e+00,3.955123515493001118e+00,1.194302279534754929e-02,6.000000238418579102e-01,1.118547293047455922e-20,1.747707892011097011e-02
2.184566247509837300e+00,4.326374760735534480e-04,-8.215271039560305888e-04,1.628205443106271355e+00,3.955156550508851065e+00,1.111008617133830631e-02,6.000000238418579102e-01,1.118547293047455922e-20,1.747707892011097011e-02
2.187566305037793146e+00,6.734444298409740515e-04,-8.198247742902728787e-04,1.631205254784373171e+00,3.955190174640895506e+00,1.130647034910683968e-02,6.000000238418579102e-01,1.118547293047455922e-20,1.747707892011097011e-02
2.190566293970345413e+00,9.142503678951190149e-04,-8.175332912500450850e-04,1.634205059801380866e+00,3.955224387887837256e+00,1.150285452687537305e-02,6.000000238418579102e-01,1.118547293047455922e-20,1.747707892011097011e-02
2.193566397692115366e+00,1.157444969585403813e-03,-8.144551966201316962e-04,1.637204858041602096e+00,3.955259190248357370e+00,1.169923870464390642e-02,6.000000238418579102e-01,-2.641007622903025599e-20,1.555031288840020773e-02
2.196566382771792281e+00,4.182436835581809786e-04,-8.134763021369829017e-04,1.640204682451926965e+00,3.955291658688071976e+00,1.091038983133722599e-02,6.000000238418579102e-01,-2.641007622903025599e-20,1.555031288840020773e-02
2.199566466074707627e+00,6.426243224497358089e-04,-8.119732137820038316e-04,1.643204501143200824e+00,3.955324651290885285e+00,1.108512125742563623e-02,6.000000238418579102e-01,-2.641007622903025599e-20,1.555031288840020773e-02
2.202566605359892460e+00,8.677800920521422379e-04,-8.098605539320210493e-04,1.646204314023836490e+00,3.955358168055790102e+00,1.125985268351404819e-02,6.000000238418579102e-01,-2.641007622903025599e-20,1.555031288840020773e-02
2.205566582973130352e+00,1.097385415844739052e-03,-8.067326427258701390e-04,1.649204121002246115e+00,3.955392208981763691e+00,1.143458410960246016e-02,6.000000238418579102e-01,-1.885632014592940846e-21,1.374541139179420376e-02
2.208566700193102417e+00,4.041146098222730965e-04,-8.058187451006961237e-04,1.652203952286969368e+00,3.955424036023130530e+00,1.068643685226819406e-02,6.000000238418579102e-01,-1.885632014592940846e-21,1.374541139179420376e-02
2.211566679121674373e+00,6.134374416628517873e-04,-8.044414982635363651e-04,1.655203778620260691e+00,3.955456326384787502e+00,1.084088576234523531e-02,6.000000238418579102e-01,-1.885632014592940846e-21,1.374541139179420376e-02
2.214566867525730398e+00,8.271523635009110642e-04,-8.021169898740108462e-04,1.658203599930561323e+00,3.955489080065965002e+00,1.099533467242227655e-02,6.000000238418579102e-01,-1.885632014592940846e-21,1.374541139179420376e-02
2.217566611779425489e+00,1.041697529356995153e-03,-7.992366172443724111e-04,1.661203416146312062e+00,3.955522297065881432e+00,1.114978358249931779e-02,6.000000238418579102e-01,9.750718763463426807e-21,1.205812049930317549e-02
2.220566657096924690e+00,3.935375002195977412e-04,-7.984525820477119534e-04,1.664203254841795543e+00,3.955553417839793084e+00,1.044152126613289398e-02,6.000000238418579102e-01,9.750718763463426807e-21,1.205812049930317549e-02
2.223566833345709259e+00,5.919049861569432996e-04,-7.969558795107202368e-04,1.667203089293233909e+00,3.955584945057391000e+00,1.057700987560237713e-02,6.000000238418579102e-01,9.750718763463426807e-21,1.205812049930317549e-02
2.226566836172152897e+00,7.927200659118231046e-04,-7.947821185457220206e-04,1.670202919445559209e+00,3.955616878718096974e+00,1.071249848507186027e-02,6.000000238418579102e-01,9.750718763463426807e-21,1.205812049930317549e-02
2.229566815535055202e+00,9.935346347370675041e-04,-7.922018878655703172e-04,1.673202745243703493e+00,3.955649218821324808e+00,1.084798709454134341e-02,6.000000238418579102e-01,-6.232529434053540769e-21,1.046951762635646085e-02
2.232567007640130718e+00,3.832873319540089363e-04,-7.914649693166016719e-04,1.676202591970659794e+00,3.955679555591881780e+00,1.017124766731804242e-02,6.000000238418579102e-01,-6.232529434053540769e-21,1.046951762635646085e-02
2.235567003739148184e+00,5.714772794799902883e-04,-7.898147258742151296e-04,1.679202435108110514e+00,3.955710245257359592e+00,1.028888538781157214e-02,6.000000238418579102e-01,-6.232529434053540769e-21,1.046951762635646085e-02
2.238567023211443185e+00,7.596677766856015784e-04,-7.878115651581988005e-04,1.682202274614541970e+00,3.955741287817332363e+00,1.040652310830510185e-02,6.000000238418579102e-01,-6.232529434053540769e-21,1.046951762635646085e-02
2.241567018839166536e+00,9.478577131279541240e-04,-7.854554873269255656e-04,1.685202110448440704e+00,3.955772683271370660e+00,1.052416082879863157e-02,6.000000238418579102e-01,2.342870957643156919e-23,8.974825661548562969e-03
2.244567146312152595e+00,3.766311316153111988e-04,-7.844217411803806233e-04,1.688201965707251340e+00,3.955802164346940319e+00,9.877604194204478785e-03,6.000000238418579102e-01,2.342870957643156919e-23,8.974825661548562969e-03
2.247567403378719408e+00,5.532585692545870931e-04,-7.830294638817905922e-04,1.691201817977865618e+00,3.955831947935065873e+00,9.978446628183609488e-03,6.000000238418579102e-01,2.342870957643156919e-23,8.974825661548562969e-03
2.250567357218347997e+00,7.298783475319665232e-04,-7.813346521656206172e-04,1.694201667229777275e+00,3.955862034035444008e+00,1.007928906216274019e-02,6.000000238418579102e-01,2.342870957643156919e-23,8.974825661548562969e-03
2.253567552426355203e+00,9.096663748966362512e-04,-7.788139679425661044e-04,1.697201513432480047e+00,3.955892422647768303e+00,1.018013149614187089e-02,6.000000238418579102e-01,3.625062491945039805e-21,7.559175418336450125e-03
2.256567534541426667e+00,3.677446708760271840e-04,-7.777965477938241683e-04,1.700201377756453969e+00,3.955920966431575092e+00,9.557205573243306163e-03,6.000000238418579102e-01,3.625062491945039805e-21,7.559175418336450125e-03
2.259567634551634008e+00,5.336876428486221277e-04,-7.765243179836990584e-04,1.703201239645224740e+00,3.955949765010464247e+00,9.642141142984513025e-03,6.000000238418579102e-01,3.625062491945039805e-21,7.559175418336450125e-03
2.262567851177386569e+00,7.011836752109793305e-04,-7.747622280549366089e-04,1.706201099077151451e+00,3.955978818384227491e+00,9.727076712725716418e-03,6.000000238418579102e-01,3.625062491945039805e-21,7.559175418336450125e-03
2.265567933279800439e+00,8.723542880149847897e-04,-7.721874553828355237e-04,1.709200956030592744e+00,3.956008126552656101e+00,9.812012282466923280e-03,6.000000238418579102e-01,2.478829022529617843e-21,6.220851918451474061e-03
2.268567466554128664e+00,3.592856840065137419e-04,-7.713879804934251723e-04,1.712200829802727808e+00,3.956035659493781775e+00,9.212724411035102048e-03,6.000000238418579102e-01,2.478829022529617843e-21,6.220851918451474061e-03
2.271567549592036883e+00,5.154185328387593523e-04,-7.703788195974740384e-04,1.715200701643043280e+00,3.956063402119354144e+00,9.282622189914480765e-03,6.000000238418579102e-01,2.478829022529617843e-21,6.220851918451474061e-03
2.274567739783218023e+00,6.767149177660282400e-04,-7.683061767107261970e-04,1.718200571536882659e+00,3.956091354429236429e+00,9.352519968793859481e-03,6.000000238418579102e-01,2.478829022529617843e-21,6.220851918451474061e-03
2.277567922037838866e+00,8.380750561341847316e-04,-7.660132743244206684e-04,1.721200439469589449e+00,3.956119516423292737e+00,9.422417747673238198e-03,6.000000238418579102e-01,-1.321902721496216736e-21,4.959132401348065669e-03
2.280567889519084623e+00,3.543771382563242617e-04,-7.654245606442710344e-04,1.724200322916342953e+00,3.956145974292085477e+00,8.847264017802053751e-03,6.000000238418579102e-01,-1.321902721496216736e-21,4.959132401348065669e-03
2.283568132729676403e+00,5.051119362183345562e-04,-7.639833075323344304e-04,1.727200204884183687e+00,3.956172599316972072e+00,8.902984894283155412e-03,6.000000238418579102e-01,-1.321902721496216736e-21,4.959132401348065669e-03
2.286568160770503955e+00,6.575164297696074051e-04,-7.620511888100535555e-04,1.730200085363797990e+00,3.956199391497870366e+00,8.958705770764257073e-03,6.000000238418579102e-01,-1.321902721496216736e-21,4.959132401348065669e-03
2.289568155073422151e+00,8.099198360300170069e-04,-7.599519021304983711e-04,1.733199964345871535e+00,3.956226350834696426e+00,9.014426647245358734e-03,6.000000238418579102e-01,2.560326736378892550e-23,3.756915665825118558e-03
2.292568366331023455e+00,3.496420969320169353e-04,-7.591886186099161635e-04,1.736199857756427045e+00,3.956251653783672051e+00,8.455522324132578454e-03,6.000000238418579102e-01,2.560326736378892550e-23,3.756915665825118558e-03
2.295568353984913657e+00,4.937633845472737260e-04,-7.577544773138571903e-04,1.739199750096204644e+00,3.956277083366110059e+00,8.497734985507390815e-03,6.000000238418579102e-01,2.560326736378892550e-23,3.756915665825118558e-03
2.298568421793396155e+00,6.378873949885437850e-04,-7.561936929742629895e-04,1.742199641359859053e+00,3.956302639581965153e+00,8.539947646882203175e-03,6.000000238418579102e-01,2.560326736378892550e-23,3.756915665825118558e-03
2.301568703171089414e+00,7.823431165054229447e-04,-7.544347742101523754e-04,1.745199531542044991e+00,3.956328322431190703e+00,8.582160308257015535e-03,6.000000238418579102e-01,-1.382257047606365116e-22,2.607750038265080166e-03
2.304568753977517925e+00,3.441959801993323392e-04,-7.532109456639130961e-04,1.748199435127558710e+00,3.956352388844163404e+00,8.036873687732207922e-03,6.000000238418579102e-01,-1.382257047606365116e-22,2.607750038265080166e-03
2.307568467682475699e+00,4.806240305660648953e-04,-7.518992187835874842e-04,1.751199338006624417e+00,3.956376543156115755e+00,8.066174292635577836e-03,6.000000238418579102e-01,-1.382257047606365116e-22,2.607750038265080166e-03
2.310568518412033701e+00,6.170641169429235112e-04,-7.504995768737817742e-04,1.754199240176666619e+00,3.956400785367026884e+00,8.095474897538947751e-03,6.000000238418579102e-01,-1.382257047606365116e-22,2.607750038265080166e-03
2.313568760888269349e+00,7.574467270421842129e-04,-7.482519997615793119e-04,1.757199141635109374e+00,3.956425115476875476e+00,8.124775502442317665e-03,6.000000238418579102e-01,1.286820054273592104e-21,1.505904683959554758e-03
2.316568921717067298e+00,3.358097168898126596e-04,-7.473391099262530722e-04,1.760199055517528199e+00,3.956447862193356091e+00,7.590771321471937241e-03,6.000000238418579102e-01,1.286820054273592104e-21,1.505904683959554758e-03
2.319568893047263991e+00,4.650900762952233205e-04,-7.463754538551503701e-04,1.763198969014636797e+00,3.956470659669234724e+00,7.607691607486097643e-03,6.000000238418579102e-01,1.286820054273592104e-21,1.505904683959554758e-03
2.322569163161512851e+00,5.967067562926204509e-04,-7.448480502365833339e-04,1.766198882125576297e+00,3.956493507904503826e+00,7.624611893500258045e-03,6.000000238418579102e-01,1.286820054273592104e-21,1.505904683959554758e-03
2.325569161685120623e+00,7.312143231330907019e-04,-7.426297199560867937e-04,1.769198794849487832e+00,3.956516406899157179e+00,7.641532179514418446e-03,6.000000238418579102e-01,1.084233162717025028e-21,4.543619974253158660e-04
2.328569166084302644e+00,3.281352672428821358e-04,-7.419556564673493188e-04,1.772198718963441388e+00,3.956537761658712959e+00,7.120865612500167433e-03,6.000000238418579102e-01,1.084233162717025028e-21,4.543619974253158660e-04
2.331569466872719154e+00,4.515519351937159927e-04,-7.410993616829559920e-04,1.775198642968335516e+00,3.956559131733455192e+00,7.125970803904906753e-03,6.000000238418579102e-01,1.084233162717025028e-21,4.543619974253158660e-04
2.334569457401468373e+00,5.794701283350187256e-04,-7.391697188341089060e-04,1.778198566864092278e+00,3.956580517123383434e+00,7.131075995309646073e-03,6.000000238418579102e-01,1.084233162717025028e-21,4.543619974253158660e-04
2.337569507277294178e+00,7.073907510148466811e-04,-7.372247481820024375e-04,1.781198490650633737e+00,3.956601917828496795e+00,7.136181186714385394e-03,6.000000238418579102e-01,2.854845162453826980e-21,-5.517424448371367751e-04
2.340569498395217440e+00,3.209521690671434768e-04,-7.367905638716243854e-04,1.784198424834145147e+00,3.956621807771335764e+00,6.626929578910627054e-03,6.000000238418579102e-01,2.854845162453826980e-21,-5.517424448371367751e-04
2.343569783618450586e+00,4.419035835001264181e-04,-7.353611230207488837e-04,1.787198359140903747e+00,3.956641679116520649e+00,6.620730224958342770e-03,6.000000238418579102e-01,2.854845162453826980e-21,-5.517424448371367751e-04
2.346569876907872221e+00,5.637476513656550659e-04,-7.337391773445610908e-04,1.790198293570794075e+00,3.956661531864050563e+00,6.614530871006058486e-03,6.000000238418579102e-01,2.854845162453826980e-21,-5.517424448371367751e-04
2.349569859934474980e+00,6.855870132346597676e-04,-7.321358204054694398e-04,1.793198228123701332e+00,3.956681366013925061e+00,6.608331517053774203e-03,6.000000238418579102e-01,1.996539457263371502e-22,-1.516057042157442376e-03
2.352570210540913642e+00,3.171642062662277184e-04,-7.313030801119191479e-04,1.796198172104463531e+00,3.956699718870050564e+00,6.109139446197967005e-03,6.000000238418579102e-01,1.996539457263371502e-22,-1.516057042157442376e-03
2.355570257702106041e+00,4.334006357329447121e-04,-7.298630781057527427e-04,1.799198116397419334e+00,3.956718020624054866e+00,6.092105088576075730e-03,6.000000238418579102e-01,1.996539457263371502e-22,-1.516057042157442376e-03
2.358569991310152325e+00,5.496231362604261797e-04,-7.284741616073652989e-04,1.802198061001698770e+00,3.956736271275932637e+00,6.075070730954184456e-03,6.000000238418579102e-01,1.996539457263371502e-22,-1.516057042157442376e-03
2.361570318808233093e+00,6.669719282620664236e-04,-7.268784425293591065e-04,1.805198005916431203e+00,3.956754470825678549e+00,6.058036373332293181e-03,6.000000238418579102e-01,-8.107093058493857350e-23,-2.445049351401247430e-03
2.364570287417951278e+00,3.134921155633170128e-04,-7.257759148858222752e-04,1.808197959334370220e+00,3.956771210147213225e+00,5.566066327201693413e-03,6.000000238418579102e-01,-8.107093058493857350e-23,-2.445049351401247430e-03
2.367570463224951460e+00,4.245194140981784284e-04,-7.247557938091462324e-04,1.811197913211048283e+00,3.956787867052522056e+00,5.538593827271328339e-03,6.000000238418579102e-01,-8.107093058493857350e-23,-2.445049351401247430e-03
2.370570431890719920e+00,5.355371501871621781e-04,-7.238180673568621543e-04,1.814197867544201204e+00,3.956804441541592166e+00,5.511121327340963265e-03,6.000000238418579102e-01,-8.107093058493857350e-23,-2.445049351401247430e-03
2.373570790670892716e+00,6.512870736091564902e-04,-7.215977247332426396e-04,1.817197822331564350e+00,3.956820933614410229e+00,5.483648827410598191e-03,6.000000238418579102e-01,-1.279540001715066190e-21,-3.344584035650063902e-03
2.376570806285815074e+00,3.076556783259193004e-04,-7.206759403122786102e-04,1.820197784724000956e+00,3.956835978818320054e+00,4.996298950776786006e-03,6.000000238418579102e-01,-1.279540001715066190e-21,-3.344584035650063902e-03
2.379570803511983357e+00,4.137935937689029425e-04,-7.198668807576924684e-04,1.823197747679713654e+00,3.956850911284577332e+00,4.958719265799159913e-03,6.000000238418579102e-01,-1.279540001715066190e-21,-3.344584035650063902e-03
2.382571125145254598e+00,5.230486462875242812e-04,-7.183581258297178432e-04,1.826197711194465167e+00,3.956865731013160747e+00,4.921139580821533820e-03,6.000000238418579102e-01,-1.279540001715066190e-21,-3.344584035650063902e-03
2.385571115711946355e+00,6.344124177815263846e-04,-7.164054645885754380e-04,1.829197675264019329e+00,3.956880438004050315e+00,4.883559895843907726e-03,6.000000238418579102e-01,-1.886186685373382187e-21,-4.212227608957996687e-03
2.388571165874493918e+00,3.022038040010671320e-04,-7.158816327234887545e-04,1.832197645997863278e+00,3.956893716168688790e+00,4.402404866778304032e-03,6.000000238418579102e-01,-1.886186685373382187e-21,-4.212227608957996687e-03
2.391571536650832552e+00,4.053275963939572540e-04,-7.150687385853615090e-04,1.835197617356783883e+00,3.956906852348966996e+00,4.355076289850417365e-03,6.000000238418579102e-01,-1.886186685373382187e-21,-4.212227608957996687e-03
